sequence_id,label,label_name,motif_combo,num_selected_motifs,SP2,ZBED4,EGR1,ELK3,TFDP1,ZNF131,split
train_negative_10644,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10645,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10646,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10647,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10648,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10649,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10650,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10651,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10652,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10674,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10689,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10691,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10692,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10693,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_10696,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10697,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10698,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10699,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10700,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10701,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10703,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10704,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10767,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10770,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10772,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10773,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10774,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10813,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10815,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10816,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10817,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10818,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10819,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10820,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10822,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10823,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10824,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10825,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10826,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10827,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10828,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10829,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10830,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10831,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10832,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10833,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10834,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10835,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10836,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10837,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10867,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_10869,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_10885,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10912,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10913,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10914,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10994,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_10996,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11002,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11003,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11004,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11005,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11007,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11008,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11011,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11071,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11072,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11073,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11074,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11075,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11076,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11077,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11078,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_11138,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11139,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11141,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11142,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11143,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11296,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11298,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11299,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11300,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11301,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11302,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11303,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11333,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_11367,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_11399,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11401,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11404,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_11405,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12098,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12099,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12100,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12101,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12103,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12104,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12323,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_12380,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12526,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12528,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12529,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12538,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_12539,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_12569,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12570,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12571,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12572,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12573,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12574,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12576,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12577,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_12665,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_12666,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_1329,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_13732,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_13733,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_13734,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_13735,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_13736,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_13737,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_13961,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_13962,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_13963,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_13964,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14387,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14388,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14389,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14793,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14794,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14795,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14796,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14797,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14799,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_14801,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14802,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14804,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14805,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14856,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14857,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14858,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14859,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14904,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14905,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14906,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14907,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14908,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14909,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14913,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14916,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14918,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14919,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14920,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14921,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14922,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14923,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14924,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_14929,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14988,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14989,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_14990,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_1509,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1511,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1513,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1514,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1515,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1517,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15181,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_15182,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_15183,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_15184,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_15186,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_15238,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15239,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15247,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15248,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15249,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15250,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15251,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15253,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15254,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15256,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15258,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15259,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15260,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_15261,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_1531,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_1532,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_15323,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_1535,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_1536,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_15474,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15475,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15476,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15477,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15478,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15479,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15688,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15690,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15692,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15694,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15718,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15720,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15722,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15723,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15724,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_15945,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_15946,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_15947,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_16086,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16087,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16089,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16090,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16091,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16092,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16247,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16248,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16249,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16251,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16252,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16286,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16344,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16346,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16349,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16350,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16351,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_16401,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_16431,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_16433,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_16434,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_16435,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_1772,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1773,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1774,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1775,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1776,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1777,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1778,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1779,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_1780,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_3343,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_3345,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_365,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_366,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4346,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_4388,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4389,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4390,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4392,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4729,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4769,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_4770,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_4781,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4782,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_4784,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_4785,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_4998,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_5000,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_5001,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_5002,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_5116,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_5442,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_5443,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_5444,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_5753,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_5754,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_5795,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_5803,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_5804,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_6256,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_6257,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_6258,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_6457,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_6515,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_6516,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7412,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7413,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7415,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7420,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7421,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7422,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7423,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7424,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7451,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7495,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7496,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7620,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7715,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7716,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7718,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7720,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7721,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7723,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7725,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7727,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7729,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7730,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7731,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7734,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7736,0,negative,ZBED4+ZNF131,2,0,1,0,0,0,1,test_OOD
train_negative_7745,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7746,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7748,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7751,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7752,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7753,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7754,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7755,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7756,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7758,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7911,0,negative,EGR1+SP2,2,1,0,1,0,0,0,test_OOD
train_negative_7926,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7927,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7928,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7929,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7930,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7931,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7997,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7998,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_7999,0,negative,SP2+TFDP1,2,1,0,0,0,1,0,test_OOD
train_negative_8210,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_8212,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
train_negative_8213,0,negative,SP2+ZNF131,2,1,0,0,0,0,1,test_OOD
