species,genus,family,order,class,phylum,kingdom,superkingdom,species_str,has_sequence,split
3047836,1299310,39738,2732548,2732463,2732406,2732396,10239,3047836,True,ood_nonbacterial
3047838,1299312,39738,2732548,2732463,2732406,2732396,10239,3047838,True,ood_nonbacterial
3047840,199703,199704,76804,2732506,2732408,2732396,10239,3047840,True,ood_nonbacterial
3047842,39725,39724,2732536,2732423,2732416,2732092,10239,3047842,True,ood_nonbacterial
3047853,249185,249184,675063,2732461,2732406,2732396,10239,3047853,True,ood_nonbacterial
3047860,1511853,1511852,2840070,2840056,0,0,10239,3047860,True,ood_nonbacterial
3047949,1513277,2560061,2732544,2732461,2732406,2732396,10239,3047949,True,ood_nonbacterial
3047951,1922209,232795,464095,2732506,2732408,2732396,10239,3047951,True,ood_nonbacterial
3048148,162387,11244,11157,2497574,2497569,2732396,10239,3048148,True,ood_nonbacterial
3048151,39751,10993,0,0,0,2732396,10239,3048151,True,ood_nonbacterial
3048161,186457,39738,2732548,2732463,2732406,2732396,10239,3048161,True,ood_nonbacterial
3048190,39739,39738,2732548,2732463,2732406,2732396,10239,3048190,True,ood_nonbacterial
3048191,1299313,39738,2732548,2732463,2732406,2732396,10239,3048191,True,ood_nonbacterial
3048203,10639,186534,2169561,2732514,2732409,2732397,10239,3048203,True,ood_nonbacterial
3048222,558018,10442,2840070,2840056,0,0,10239,3048222,True,ood_nonbacterial
3048227,146761,39738,2732548,2732463,2732406,2732396,10239,3048227,True,ood_nonbacterial
3048230,1299309,39738,2732548,2732463,2732406,2732396,10239,3048230,True,ood_nonbacterial
3048238,558016,10442,2840070,2840056,0,0,10239,3048238,True,ood_nonbacterial
3048242,186844,39738,2732548,2732463,2732406,2732396,10239,3048242,True,ood_nonbacterial
3048243,12057,675072,464095,2732506,2732408,2732396,10239,3048243,True,ood_nonbacterial
3048247,39734,39738,2732548,2732463,2732406,2732396,10239,3048247,True,ood_nonbacterial
3048250,1911601,39738,2732548,2732463,2732406,2732396,10239,3048250,True,ood_nonbacterial
3048254,1911602,39738,2732548,2732463,2732406,2732396,10239,3048254,True,ood_nonbacterial
3048255,1911599,39738,2732548,2732463,2732406,2732396,10239,3048255,True,ood_nonbacterial
3048260,2842693,1511852,2840070,2840056,0,0,10239,3048260,True,ood_nonbacterial
3048265,186845,186534,2169561,2732514,2732409,2732397,10239,3048265,True,ood_nonbacterial
3048295,12266,39738,2732548,2732463,2732406,2732396,10239,3048295,True,ood_nonbacterial
3048297,144051,232795,464095,2732506,2732408,2732396,10239,3048297,True,ood_nonbacterial
3048298,187212,186534,2169561,2732514,2732409,2732397,10239,3048298,True,ood_nonbacterial
3048299,12050,675072,464095,2732506,2732408,2732396,10239,3048299,True,ood_nonbacterial
3048303,1748295,186534,2169561,2732514,2732409,2732397,10239,3048303,True,ood_nonbacterial
3048307,2843011,186534,2169561,2732514,2732409,2732397,10239,3048307,True,ood_nonbacterial
3048309,232799,699189,464095,2732506,2732408,2732396,10239,3048309,True,ood_nonbacterial
3048320,1511861,1511860,2732549,2732505,2732408,2732396,10239,3048320,True,ood_nonbacterial
3048322,12036,39738,2732548,2732463,2732406,2732396,10239,3048322,True,ood_nonbacterial
3048333,43680,43682,2732555,2732523,2732007,2732005,10239,3048333,True,ood_nonbacterial
3048343,215920,675072,464095,2732506,2732408,2732396,10239,3048343,True,ood_nonbacterial
3048357,1213379,232795,464095,2732506,2732408,2732396,10239,3048357,True,ood_nonbacterial
3048359,2733288,10993,0,0,0,2732396,10239,3048359,True,ood_nonbacterial
3048365,2842638,1511852,2840070,2840056,0,0,10239,3048365,True,ood_nonbacterial
3048369,1299311,39738,2732548,2732463,2732406,2732396,10239,3048369,True,ood_nonbacterial
3048371,1232640,186534,2169561,2732514,2732409,2732397,10239,3048371,True,ood_nonbacterial
3048378,675073,675072,464095,2732506,2732408,2732396,10239,3048378,True,ood_nonbacterial
3048379,687336,687329,0,0,0,0,10239,3048379,True,ood_nonbacterial
3048380,687333,687329,0,0,0,0,10239,3048380,True,ood_nonbacterial
3048407,687332,687329,0,0,0,0,10239,3048407,True,ood_nonbacterial
3048408,687339,687329,0,0,0,0,10239,3048408,True,ood_nonbacterial
3048409,1218487,687329,0,0,0,0,10239,3048409,True,ood_nonbacterial
3048411,687335,687329,0,0,0,0,10239,3048411,True,ood_nonbacterial
3048412,687334,687329,0,0,0,0,10239,3048412,True,ood_nonbacterial
3048413,687331,687329,0,0,0,0,10239,3048413,True,ood_nonbacterial
3048446,2842851,10292,548681,2731363,2731361,2731360,10239,3048446,True,ood_nonbacterial
3048448,3044782,11050,2732545,2732462,2732406,2732396,10239,3048448,True,ood_nonbacterial
3048452,558017,10442,2840070,2840056,0,0,10239,3048452,True,ood_nonbacterial
3048456,39750,10993,0,0,0,2732396,10239,3048456,True,ood_nonbacterial
3048462,2560258,1511860,2732549,2732505,2732408,2732396,10239,3048462,True,ood_nonbacterial
3049952,186938,11158,11157,2497574,2497569,2732396,10239,3049952,True,ood_nonbacterial
3050134,548687,10292,548681,2731363,2731361,2731360,10239,3050134,True,ood_nonbacterial
3050245,10319,10292,548681,2731363,2731361,2731360,10239,3050245,True,ood_nonbacterial
3050248,1868215,11244,11157,2497574,2497569,2732396,10239,3050248,True,ood_nonbacterial
3050250,10375,10292,548681,2731363,2731361,2731360,10239,3050250,True,ood_nonbacterial
3050271,3044698,548682,548681,2731363,2731361,2731360,10239,3050271,True,ood_nonbacterial
3050272,2842564,10292,548681,2731363,2731361,2731360,10239,3050272,True,ood_nonbacterial
3050273,548689,10292,548681,2731363,2731361,2731360,10239,3050273,True,ood_nonbacterial
3050281,548688,10292,548681,2731363,2731361,2731360,10239,3050281,True,ood_nonbacterial
3050288,180252,10292,548681,2731363,2731361,2731360,10239,3050288,True,ood_nonbacterial
3050290,1513230,548685,548681,2731363,2731361,2731360,10239,3050290,True,ood_nonbacterial
3050296,40272,10292,548681,2731363,2731361,2731360,10239,3050296,True,ood_nonbacterial
3050300,10379,10292,548681,2731363,2731361,2731360,10239,3050300,True,ood_nonbacterial
3050301,3044737,548682,548681,2731363,2731361,2731360,10239,3050301,True,ood_nonbacterial
3050305,10294,10292,548681,2731363,2731361,2731360,10239,3050305,True,ood_nonbacterial
3050324,10365,10292,548681,2731363,2731361,2731360,10239,3050324,True,ood_nonbacterial
3050331,548686,548685,548681,2731363,2731361,2731360,10239,3050331,True,ood_nonbacterial
3050334,10358,10292,548681,2731363,2731361,2731360,10239,3050334,True,ood_nonbacterial
3050344,180255,10292,548681,2731363,2731361,2731360,10239,3050344,True,ood_nonbacterial
3050347,3044671,548682,548681,2731363,2731361,2731360,10239,3050347,True,ood_nonbacterial
3050351,3044809,548682,548681,2731363,2731361,2731360,10239,3050351,True,ood_nonbacterial
3050360,1232637,10292,548681,2731363,2731361,2731360,10239,3050360,True,ood_nonbacterial
3050362,2842996,10292,548681,2731363,2731361,2731360,10239,3050362,True,ood_nonbacterial
3051371,2560174,11158,11157,2497574,2497569,2732396,10239,3051371,True,ood_nonbacterial
3051383,2560194,11158,11157,2497574,2497569,2732396,10239,3051383,True,ood_nonbacterial
3051404,2560082,1980413,1980410,2497576,2497569,2732396,10239,3051404,True,ood_nonbacterial
3051410,2560083,1980413,1980410,2497576,2497569,2732396,10239,3051410,True,ood_nonbacterial
3051412,2842365,687329,0,0,0,0,10239,3051412,True,ood_nonbacterial
3051624,310911,10780,2732534,2732422,2732415,2732092,10239,3051624,True,ood_nonbacterial
3051975,2560091,11617,1980410,2497576,2497569,2732396,10239,3051975,True,ood_nonbacterial
3051977,2733223,10780,2732534,2732422,2732415,2732092,10239,3051977,True,ood_nonbacterial
3051980,1232658,11158,11157,2497574,2497569,2732396,10239,3051980,True,ood_nonbacterial
3051983,1511864,10780,2732534,2732422,2732415,2732092,10239,3051983,True,ood_nonbacterial
3051995,2501981,1980418,1980410,2497576,2497569,2732396,10239,3051995,True,ood_nonbacterial
3052000,1511854,1511852,2840070,2840056,0,0,10239,3052000,True,ood_nonbacterial
3052025,2733224,10780,2732534,2732422,2732415,2732092,10239,3052025,True,ood_nonbacterial
3052045,1507401,10780,2732534,2732422,2732415,2732092,10239,3052045,True,ood_nonbacterial
3052099,2733230,10780,2732534,2732422,2732415,2732092,10239,3052099,True,ood_nonbacterial
3052115,2733231,10780,2732534,2732422,2732415,2732092,10239,3052115,True,ood_nonbacterial
3052116,2842598,687329,0,0,0,0,10239,3052116,True,ood_nonbacterial
3052136,2560118,1980418,1980410,2497576,2497569,2732396,10239,3052136,True,ood_nonbacterial
3052142,1511888,10780,2732534,2732422,2732415,2732092,10239,3052142,True,ood_nonbacterial
3052148,1513236,11266,11157,2497574,2497569,2732396,10239,3052148,True,ood_nonbacterial
3052172,2733242,11158,11157,2497574,2497569,2732396,10239,3052172,True,ood_nonbacterial
3052181,2733240,11266,11157,2497574,2497569,2732396,10239,3052181,True,ood_nonbacterial
3052182,2169608,2169567,2732535,2732423,2732416,2732092,10239,3052182,True,ood_nonbacterial
3052183,2842645,10780,2732534,2732422,2732415,2732092,10239,3052183,True,ood_nonbacterial
3052184,2733292,186534,2169561,2732514,2732409,2732397,10239,3052184,True,ood_nonbacterial
3052186,2733257,1980418,1980410,2497576,2497569,2732396,10239,3052186,True,ood_nonbacterial
3052189,40121,10780,2732534,2732422,2732415,2732092,10239,3052189,True,ood_nonbacterial
3052195,687337,687329,0,0,0,0,10239,3052195,True,ood_nonbacterial
3052202,2501995,1980417,1980410,2497576,2497569,2732396,10239,3052202,True,ood_nonbacterial
3052205,1283308,11158,11157,2497574,2497569,2732396,10239,3052205,True,ood_nonbacterial
3052209,1285591,1285590,2840070,2840056,0,0,10239,3052209,True,ood_nonbacterial
3052212,1980420,1980418,1980410,2497576,2497569,2732396,10239,3052212,True,ood_nonbacterial
3052214,2169607,11617,1980410,2497576,2497569,2732396,10239,3052214,True,ood_nonbacterial
3052220,2733225,10780,2732534,2732422,2732415,2732092,10239,3052220,True,ood_nonbacterial
3052223,260964,11158,11157,2497574,2497569,2732396,10239,3052223,True,ood_nonbacterial
3052230,11102,11050,2732545,2732462,2732406,2732396,10239,3052230,True,ood_nonbacterial
3052240,2733232,10780,2732534,2732422,2732415,2732092,10239,3052240,True,ood_nonbacterial
3052243,1980533,1980416,1980410,2497576,2497569,2732396,10239,3052243,True,ood_nonbacterial
3052245,3044730,3044473,0,2731619,2731618,2731360,10239,3052245,True,ood_nonbacterial
3052246,2733243,11158,11157,2497574,2497569,2732396,10239,3052246,True,ood_nonbacterial
3052248,2501976,1980418,1980410,2497576,2497569,2732396,10239,3052248,True,ood_nonbacterial
3052249,2501977,1980418,1980410,2497576,2497569,2732396,10239,3052249,True,ood_nonbacterial
3052250,2501978,1980418,1980410,2497576,2497569,2732396,10239,3052250,True,ood_nonbacterial
3052252,2842749,1980417,1980410,2497576,2497569,2732396,10239,3052252,True,ood_nonbacterial
3052253,3044736,10780,2732534,2732422,2732415,2732092,10239,3052253,True,ood_nonbacterial
3052256,40122,10780,2732534,2732422,2732415,2732092,10239,3052256,True,ood_nonbacterial
3052260,2733258,1980418,1980410,2497576,2497569,2732396,10239,3052260,True,ood_nonbacterial
3052269,2501997,1980417,1980410,2497576,2497569,2732396,10239,3052269,True,ood_nonbacterial
3052270,2169609,2169567,2732535,2732423,2732416,2732092,10239,3052270,True,ood_nonbacterial
3052273,1218489,687329,0,0,0,0,10239,3052273,True,ood_nonbacterial
3052279,2560166,1980418,1980410,2497576,2497569,2732396,10239,3052279,True,ood_nonbacterial
3052280,2733259,1980418,1980410,2497576,2497569,2732396,10239,3052280,True,ood_nonbacterial
3052282,2501366,1980413,1980410,2497576,2497569,2732396,10239,3052282,True,ood_nonbacterial
3052303,1653394,11617,1980410,2497576,2497569,2732396,10239,3052303,True,ood_nonbacterial
3052334,3044759,1980418,1980410,2497576,2497569,2732396,10239,3052334,True,ood_nonbacterial
3052338,2501367,1980413,1980410,2497576,2497569,2732396,10239,3052338,True,ood_nonbacterial
3052340,2501979,1980418,1980410,2497576,2497569,2732396,10239,3052340,True,ood_nonbacterial
3052345,11229,11158,11157,2497574,2497569,2732396,10239,3052345,True,ood_nonbacterial
3052348,1285593,1285590,2840070,2840056,0,0,10239,3052348,True,ood_nonbacterial
3052349,2842886,10780,2732534,2732422,2732415,2732092,10239,3052349,True,ood_nonbacterial
3052350,2560179,687329,0,0,0,0,10239,3052350,True,ood_nonbacterial
3052354,2560185,11158,11157,2497574,2497569,2732396,10239,3052354,True,ood_nonbacterial
3052361,3044774,0,0,2731619,2731618,2731360,10239,3052361,True,ood_nonbacterial
3052362,2842910,1980415,1980410,2497576,2497569,2732396,10239,3052362,True,ood_nonbacterial
3052366,2842923,687329,0,0,0,0,10239,3052366,True,ood_nonbacterial
3052381,11572,1980416,1980410,2497576,2497569,2732396,10239,3052381,True,ood_nonbacterial
3052460,3044781,11266,11157,2497574,2497569,2732396,10239,3052460,True,ood_nonbacterial
3052505,3044783,11266,11157,2497574,2497569,2732396,10239,3052505,True,ood_nonbacterial
3052514,1980517,1980415,1980410,2497576,2497569,2732396,10239,3052514,True,ood_nonbacterial
3052543,1980538,1980417,1980410,2497576,2497569,2732396,10239,3052543,True,ood_nonbacterial
3052558,2560195,11158,11157,2497574,2497569,2732396,10239,3052558,True,ood_nonbacterial
3052566,2560196,1980419,1980410,2497576,2497569,2732396,10239,3052566,True,ood_nonbacterial
3052591,2560198,1980416,1980410,2497576,2497569,2732396,10239,3052591,True,ood_nonbacterial
3052593,2560199,11158,11157,2497574,2497569,2732396,10239,3052593,True,ood_nonbacterial
3052602,2560200,11158,11157,2497574,2497569,2732396,10239,3052602,True,ood_nonbacterial
3052603,2733227,10780,2732534,2732422,2732415,2732092,10239,3052603,True,ood_nonbacterial
3052610,1307799,11050,2732545,2732462,2732406,2732396,10239,3052610,True,ood_nonbacterial
3052615,2733234,10780,2732534,2732422,2732415,2732092,10239,3052615,True,ood_nonbacterial
3052621,11095,11050,2732545,2732462,2732406,2732396,10239,3052621,True,ood_nonbacterial
3052632,1980421,1980418,1980410,2497576,2497569,2732396,10239,3052632,True,ood_nonbacterial
3052676,11584,1980418,1980410,2497576,2497569,2732396,10239,3052676,True,ood_nonbacterial
3052691,2501975,1980418,1980410,2497576,2497569,2732396,10239,3052691,True,ood_nonbacterial
3052700,2733228,10780,2732534,2732422,2732415,2732092,10239,3052700,True,ood_nonbacterial
3052703,2169610,2169567,2732535,2732423,2732416,2732092,10239,3052703,True,ood_nonbacterial
3052717,1506574,10780,2732534,2732422,2732415,2732092,10239,3052717,True,ood_nonbacterial
3052724,1653395,11617,1980410,2497576,2497569,2732396,10239,3052724,True,ood_nonbacterial
3052728,2560212,1980413,1980410,2497576,2497569,2732396,10239,3052728,True,ood_nonbacterial
3052734,2843007,687329,0,0,0,0,10239,3052734,True,ood_nonbacterial
3052737,2843013,1980415,1980410,2497576,2497569,2732396,10239,3052737,True,ood_nonbacterial
3052740,2560217,11158,11157,2497574,2497569,2732396,10239,3052740,True,ood_nonbacterial
3052741,2560224,1980417,1980410,2497576,2497569,2732396,10239,3052741,True,ood_nonbacterial
3052742,2733229,10780,2732534,2732422,2732415,2732092,10239,3052742,True,ood_nonbacterial
3052745,2733244,11158,11157,2497574,2497569,2732396,10239,3052745,True,ood_nonbacterial
3052746,3044818,2169567,2732535,2732423,2732416,2732092,10239,3052746,True,ood_nonbacterial
3052748,2501994,1980416,1980410,2497576,2497569,2732396,10239,3052748,True,ood_nonbacterial
3052749,2501970,1980415,1980410,2497576,2497569,2732396,10239,3052749,True,ood_nonbacterial
3052750,2843044,687329,0,0,0,0,10239,3052750,True,ood_nonbacterial
3052753,2948915,675072,464095,2732506,2732408,2732396,10239,3052753,True,ood_nonbacterial
3052755,2560232,11266,11157,2497574,2497569,2732396,10239,3052755,True,ood_nonbacterial
3052756,2501971,1980415,1980410,2497576,2497569,2732396,10239,3052756,True,ood_nonbacterial
3052757,3044836,0,0,2731619,2731618,2731360,10239,3052757,True,ood_nonbacterial
3052758,2560234,11158,11157,2497574,2497569,2732396,10239,3052758,True,ood_nonbacterial
3052762,12329,1980418,1980410,2497576,2497569,2732396,10239,3052762,True,ood_nonbacterial
3052770,1511911,10780,2732534,2732422,2732415,2732092,10239,3052770,True,ood_nonbacterial
3052775,2843081,687329,0,0,0,0,10239,3052775,True,ood_nonbacterial
3052776,2843082,10780,2732534,2732422,2732415,2732092,10239,3052776,True,ood_nonbacterial
3052777,2560236,11266,11157,2497574,2497569,2732396,10239,3052777,True,ood_nonbacterial
3052778,687338,687329,0,0,0,0,10239,3052778,True,ood_nonbacterial
3052789,2501368,1980413,1980410,2497576,2497569,2732396,10239,3052789,True,ood_nonbacterial
3052811,2734594,1980418,1980410,2497576,2497569,2732396,10239,3052811,True,ood_nonbacterial
3052813,2733293,186534,2169561,2732514,2732409,2732397,10239,3052813,True,ood_nonbacterial
3052821,2843130,687329,0,0,0,0,10239,3052821,True,ood_nonbacterial
3052826,2560254,1980418,1980410,2497576,2497569,2732396,10239,3052826,True,ood_nonbacterial
3052827,2501998,1980417,1980410,2497576,2497569,2732396,10239,3052827,True,ood_nonbacterial
3052828,2843144,1980415,1980410,2497576,2497569,2732396,10239,3052828,True,ood_nonbacterial
3052830,2843145,687329,0,0,0,0,10239,3052830,True,ood_nonbacterial
305785,645516,2169577,2732553,2732506,2732408,2732396,10239,305785,True,ood_nonbacterial
3058190,3044701,3044477,3044426,2732529,2732008,2732005,10239,3058190,True,ood_nonbacterial
310750,2003394,564644,2732544,2732461,2732406,2732396,10239,310750,True,ood_nonbacterial
311226,311225,2946187,2732541,2732459,2732405,2732396,10239,311226,True,ood_nonbacterial
311229,311227,2946187,2732541,2732459,2732405,2732396,10239,311229,True,ood_nonbacterial
311400,2263,2259,2258,183968,28890,0,2157,311400,True,ood_nonbacterial
312185,194961,12058,464095,2732506,2732408,2732396,10239,312185,True,ood_nonbacterial
31532,1623305,0,0,2731619,2731618,2731360,10239,31532,True,ood_nonbacterial
31535,1623287,0,0,2731619,2731618,2731360,10239,31535,True,ood_nonbacterial
31537,186532,0,0,2731619,2731618,2731360,10239,31537,True,ood_nonbacterial
315953,680194,423358,0,0,0,0,10239,315953,True,ood_nonbacterial
31713,67753,69973,2732544,2732461,2732406,2732396,10239,31713,True,ood_nonbacterial
31721,143901,1513233,2732543,2732461,2732406,2732396,10239,31721,True,ood_nonbacterial
318829,48558,2528436,639021,147550,4890,4751,2759,318829,True,ood_nonbacterial
320122,1912144,0,0,2731619,2731618,2731360,10239,320122,True,ood_nonbacterial
323118,675844,39729,2732550,2732507,2732408,2732396,10239,323118,True,ood_nonbacterial
324900,324902,324901,464095,2732506,2732408,2732396,10239,324900,True,ood_nonbacterial
32625,39742,39741,2732553,2732506,2732408,2732396,10239,32625,True,ood_nonbacterial
